sale_id,customer_id,sale_date,subtotal,gst_amount,total_amount,payment_method,payment_status,amount_paid,amount_due,region,city
81355,50375,2024-08-17T10:21:00,273.01,13.65,286.66,credit,paid,286.66,0.0,North,Amritsar
81356,84375,2024-08-10T12:58:00,312.68,15.63,328.31,credit,partial,146.08,182.23,West,Goa
81357,60073,2024-12-04T15:15:00,987.96,49.4,1037.36,cash,paid,1037.36,0.0,North,Gurgaon
81358,31341,2025-01-21T20:10:00,625.19,42.43,667.62,credit,partial,284.12,383.5,North,Noida
81359,68870,2025-11-02T11:46:00,2183.37,253.88,2437.25,credit,paid,2437.25,0.0,East,Guwahati
81360,42281,2025-02-13T20:18:00,264.81,13.24,278.05,credit,partial,104.97,173.08,West,Goa
81361,7265,2024-10-20T19:49:00,1015.01,114.0,1129.01,cash,paid,1129.01,0.0,North,Lucknow
81362,6402,2025-11-03T18:20:00,870.18,133.5,1003.68,credit,partial,405.24,598.44,East,Kolkata
81363,63503,2024-11-06T20:51:00,2801.12,221.45,3022.57,cash,paid,3022.57,0.0,North,Delhi
81364,59182,2024-07-23T18:45:00,550.45,27.52,577.97,upi,paid,577.97,0.0,West,Ahmedabad
81365,56192,2025-12-01T11:19:00,1761.09,177.82,1938.91,card,paid,1938.91,0.0,West,Ahmedabad
81366,25891,2024-11-27T13:55:00,404.46,20.22,424.68,credit,partial,222.33,202.35,North,Chandigarh
81367,85788,2024-10-24T10:53:00,1713.75,219.26,1933.01,upi,paid,1933.01,0.0,South,Bangalore
81368,97506,2024-10-20T15:42:00,1042.44,52.12,1094.56,credit,paid,1094.56,0.0,West,Goa
81369,43101,2025-04-04T18:47:00,724.19,36.21,760.4,credit,partial,347.19,413.21,West,Pune
81370,30557,2025-10-19T20:35:00,384.92,69.29,454.21,cash,paid,454.21,0.0,West,Surat
81371,98196,2025-05-20T19:19:00,326.62,16.33,342.95,cash,paid,342.95,0.0,South,Chennai
81372,14072,2025-12-23T13:21:00,2488.95,180.49,2669.44,credit,paid,2669.44,0.0,South,Bangalore
81373,74832,2024-02-02T15:50:00,1393.3,69.67,1462.96,upi,paid,1462.96,0.0,South,Kochi
81374,36916,2024-10-12T17:51:00,1457.6,72.88,1530.48,credit,partial,868.0,662.48,West,Ahmedabad
81375,89677,2024-08-29T19:45:00,1178.7,95.51,1274.21,cash,paid,1274.21,0.0,South,Bangalore
81376,70896,2025-02-16T11:11:00,1565.9,191.73,1757.63,credit,paid,1757.63,0.0,West,Goa
81377,40193,2025-04-18T19:19:00,1558.66,280.56,1839.22,credit,partial,785.04,1054.18,North,Gurgaon
81378,30450,2024-01-05T15:16:00,211.89,10.59,222.48,credit,partial,132.33,90.15,West,Surat
81379,37460,2024-04-15T19:38:00,1934.07,348.13,2282.2,credit,paid,2282.2,0.0,West,Ahmedabad
81380,21482,2024-11-04T17:20:00,1995.1,99.76,2094.86,upi,paid,2094.86,0.0,South,Coimbatore
81381,45502,2024-05-04T20:10:00,472.81,48.02,520.83,cash,paid,520.83,0.0,South,Kochi
81382,69763,2024-11-18T18:11:00,1383.33,163.88,1547.21,upi,paid,1547.21,0.0,East,Bhubaneswar
81383,37840,2025-10-03T17:49:00,1064.13,53.21,1117.34,cash,paid,1117.34,0.0,West,Ahmedabad
81384,96544,2024-05-19T19:02:00,617.88,111.22,729.1,credit,partial,245.42,483.68,West,Goa
81385,41386,2024-11-26T20:53:00,1838.53,91.93,1930.46,credit,partial,757.33,1173.13,West,Ahmedabad
81386,43558,2025-11-24T11:16:00,601.6,30.08,631.68,cash,paid,631.68,0.0,South,Kochi
81387,40963,2025-06-02T14:23:00,418.41,20.92,439.33,cash,paid,439.33,0.0,East,Guwahati
81388,59195,2025-09-30T15:28:00,742.77,37.14,779.91,cash,paid,779.91,0.0,North,Amritsar
81389,56462,2024-11-05T17:05:00,920.68,46.03,966.71,credit,partial,511.25,455.46,West,Goa
81390,95983,2025-12-02T08:56:00,641.74,92.11,733.85,cash,paid,733.85,0.0,West,Goa
81391,73968,2024-05-30T10:08:00,956.49,47.82,1004.31,cash,paid,1004.31,0.0,North,Amritsar
81392,20898,2025-11-19T22:50:00,426.18,21.31,447.49,cash,paid,447.49,0.0,North,Gurgaon
81393,24531,2025-03-17T17:10:00,763.47,38.17,801.64,credit,partial,399.56,402.08,West,Mumbai
81394,77162,2025-04-13T13:37:00,1910.68,170.9,2081.58,credit,paid,2081.58,0.0,North,Gurgaon
81395,58363,2024-02-20T17:28:00,463.17,23.16,486.33,upi,paid,486.33,0.0,South,Kochi
81396,31035,2024-09-16T18:09:00,694.07,34.7,728.77,credit,paid,728.77,0.0,East,Kolkata
81397,78299,2025-05-28T16:14:00,2671.02,221.44,2892.46,cash,paid,2892.46,0.0,West,Pune
81398,56592,2024-10-29T20:45:00,1595.83,79.79,1675.62,credit,partial,911.83,763.79,East,Bhubaneswar
81399,42797,2024-12-08T10:43:00,1416.34,70.82,1487.16,credit,partial,641.79,845.37,North,Delhi
81400,91806,2024-09-22T15:41:00,2279.94,226.35,2506.29,upi,paid,2506.29,0.0,North,Lucknow
81401,66807,2024-08-21T10:07:00,856.36,42.82,899.18,cash,paid,899.18,0.0,South,Chennai
81402,41023,2025-12-14T12:37:00,2268.38,113.42,2381.8,cash,paid,2381.8,0.0,South,Coimbatore
81403,62372,2025-04-06T11:23:00,941.93,76.46,1018.39,upi,paid,1018.39,0.0,South,Mysore
81404,46444,2024-01-23T19:59:00,449.04,80.83,529.87,cash,paid,529.87,0.0,South,Hyderabad
81405,65962,2024-12-27T19:18:00,1478.81,73.94,1552.75,upi,paid,1552.75,0.0,North,Noida
81406,45346,2024-10-20T17:47:00,1957.4,218.55,2175.95,upi,paid,2175.95,0.0,South,Coimbatore
81407,59302,2024-10-08T18:49:00,1590.15,121.4,1711.55,cash,paid,1711.55,0.0,South,Kochi
81408,44482,2025-10-08T13:08:00,1203.94,60.2,1264.14,upi,paid,1264.14,0.0,West,Goa
81409,81299,2025-09-16T19:31:00,1925.32,177.15,2102.47,cash,paid,2102.47,0.0,South,Kochi
81410,46839,2024-12-22T08:30:00,1771.99,88.6,1860.59,credit,paid,1860.59,0.0,North,Noida
81411,98445,2025-10-28T17:34:00,2863.72,264.15,3127.87,cash,paid,3127.87,0.0,West,Goa
81412,45860,2025-05-03T18:33:00,826.92,41.35,868.27,cash,paid,868.27,0.0,North,Gurgaon
81413,98695,2025-02-09T21:10:00,3047.59,243.29,3290.88,cash,paid,3290.88,0.0,North,Delhi
81414,80078,2024-12-22T13:35:00,1474.8,73.74,1548.54,cash,paid,1548.54,0.0,North,Chandigarh
81415,76156,2024-10-28T08:36:00,473.07,23.65,496.72,cash,paid,496.72,0.0,North,Lucknow
81416,48740,2025-01-03T08:01:00,1206.98,217.26,1424.24,credit,paid,1424.24,0.0,South,Coimbatore
81417,35929,2024-08-10T20:56:00,793.22,39.66,832.88,cash,paid,832.88,0.0,West,Goa
81418,91221,2025-07-31T09:55:00,624.16,31.21,655.37,credit,paid,655.37,0.0,North,Delhi
81419,24360,2025-11-27T14:53:00,1182.16,59.11,1241.27,cash,paid,1241.27,0.0,West,Ahmedabad
81420,59870,2025-12-09T15:32:00,225.16,11.26,236.42,credit,paid,236.42,0.0,West,Mumbai
81421,80043,2025-08-20T08:44:00,1092.68,54.63,1147.31,card,paid,1147.31,0.0,South,Chennai
81422,22147,2025-05-04T19:14:00,945.6,149.56,1095.16,credit,paid,1095.16,0.0,West,Surat
81423,48937,2024-11-02T19:19:00,3703.68,185.18,3888.86,credit,paid,3888.86,0.0,West,Surat
81424,53182,2024-03-18T21:34:00,663.72,33.19,696.91,card,paid,696.91,0.0,North,Noida
81425,69815,2025-11-22T15:49:00,1936.24,96.81,2033.05,upi,paid,2033.05,0.0,North,Noida
81426,33922,2024-08-17T20:49:00,209.08,37.63,246.71,upi,paid,246.71,0.0,North,Amritsar
81427,894,2024-11-07T19:22:00,4007.91,200.4,4208.31,cash,paid,4208.31,0.0,North,Noida
81428,97739,2024-12-09T10:50:00,600.16,108.03,708.19,cash,paid,708.19,0.0,South,Hyderabad
81429,86297,2025-09-04T18:24:00,1016.61,50.83,1067.44,upi,paid,1067.44,0.0,North,Chandigarh
81430,53818,2025-09-19T18:27:00,853.61,42.68,896.29,credit,paid,896.29,0.0,North,Amritsar
81431,66297,2025-04-24T11:12:00,789.45,107.95,897.4,cash,paid,897.4,0.0,North,Lucknow
81432,25099,2025-02-11T19:26:00,1854.59,92.73,1947.32,credit,paid,1947.32,0.0,South,Hyderabad
81433,49466,2025-08-25T10:05:00,1807.32,181.51,1988.83,credit,partial,938.52,1050.31,North,Amritsar
81434,14391,2025-09-05T11:04:00,307.0,15.35,322.35,credit,paid,322.35,0.0,North,Chandigarh
81435,56475,2024-05-07T09:26:00,789.66,39.48,829.14,credit,partial,494.17,334.97,North,Jaipur
81436,46842,2025-03-23T17:45:00,819.63,147.53,967.16,upi,paid,967.16,0.0,North,Lucknow
81437,25472,2025-07-07T18:51:00,609.04,30.45,639.49,cash,paid,639.49,0.0,North,Lucknow
81438,62603,2025-02-23T08:15:00,2273.99,113.7,2387.69,credit,partial,1411.82,975.87,South,Hyderabad
81439,4927,2025-09-18T14:58:00,1415.22,119.62,1534.84,cash,paid,1534.84,0.0,West,Mumbai
81440,47767,2025-08-04T20:07:00,764.28,38.21,802.49,cash,paid,802.49,0.0,South,Kochi
81441,50467,2024-06-27T19:20:00,384.64,19.23,403.87,cash,paid,403.87,0.0,South,Coimbatore
81442,10092,2024-11-22T11:06:00,1843.7,128.13,1971.83,credit,paid,1971.83,0.0,East,Kolkata
81443,25050,2024-04-10T19:56:00,1424.31,71.22,1495.53,cash,paid,1495.53,0.0,West,Mumbai
81444,98121,2024-09-04T20:39:00,1044.11,109.68,1153.79,credit,partial,668.77,485.02,South,Kochi
81445,95534,2024-09-15T18:46:00,1028.82,51.44,1080.26,upi,paid,1080.26,0.0,North,Delhi
81446,9580,2025-07-27T18:00:00,721.11,103.68,824.79,credit,partial,362.43,462.36,North,Chandigarh
81447,27606,2025-10-17T10:11:00,1321.51,66.08,1387.59,credit,partial,536.06,851.53,West,Surat
81448,82906,2024-07-14T10:30:00,1847.5,92.38,1939.88,cash,paid,1939.88,0.0,North,Lucknow
81449,2566,2024-12-27T17:53:00,1124.78,56.24,1181.02,cash,paid,1181.02,0.0,West,Pune
81450,54025,2025-08-31T12:46:00,1298.34,64.92,1363.26,cash,paid,1363.26,0.0,North,Lucknow
81451,67091,2025-06-28T20:35:00,1408.84,70.44,1479.28,credit,paid,1479.28,0.0,South,Hyderabad
81452,75397,2025-11-29T13:00:00,1414.26,70.71,1484.97,credit,partial,642.63,842.34,East,Guwahati
81453,19144,2025-09-13T20:10:00,635.06,31.75,666.81,cash,paid,666.81,0.0,South,Chennai
81454,17867,2025-11-07T14:22:00,1751.43,87.57,1839.0,credit,paid,1839.0,0.0,South,Mysore
81455,72562,2024-12-10T19:54:00,561.08,28.05,589.13,credit,partial,339.84,249.29,West,Surat
81456,768,2024-02-22T13:34:00,360.09,18.0,378.09,upi,paid,378.09,0.0,North,Amritsar
81457,32232,2024-05-31T09:30:00,542.18,27.11,569.29,cash,paid,569.29,0.0,North,Amritsar
81458,90215,2024-11-21T08:27:00,1848.63,162.02,2010.65,cash,paid,2010.65,0.0,South,Bangalore
81459,22598,2025-06-27T19:02:00,501.29,90.23,591.52,credit,partial,401.94,189.58,North,Chandigarh
81460,23577,2024-05-12T10:48:00,3055.02,268.67,3323.69,credit,paid,3323.69,0.0,West,Ahmedabad
81461,72633,2024-12-23T12:01:00,857.18,95.2,952.38,credit,paid,952.38,0.0,North,Jaipur
81462,4982,2025-12-30T08:16:00,1240.14,97.37,1337.51,upi,paid,1337.51,0.0,North,Amritsar
81463,93487,2025-04-26T11:41:00,1608.17,80.41,1688.58,credit,partial,801.59,886.99,West,Mumbai
81464,18660,2024-10-20T08:21:00,863.22,43.16,906.38,credit,paid,906.38,0.0,West,Ahmedabad
81465,95147,2025-11-08T12:18:00,1316.82,65.84,1382.66,upi,paid,1382.66,0.0,North,Gurgaon
81466,62352,2024-10-29T20:15:00,734.1,132.14,866.24,cash,paid,866.24,0.0,North,Amritsar
81467,56324,2024-12-26T08:06:00,716.34,128.94,845.28,credit,paid,845.28,0.0,South,Hyderabad
81468,40119,2025-12-27T08:23:00,1657.42,164.45,1821.87,credit,paid,1821.87,0.0,South,Chennai
81469,703,2025-08-24T22:27:00,392.38,70.63,463.01,cash,paid,463.01,0.0,North,Jaipur
81470,93563,2025-05-05T11:37:00,435.81,21.79,457.6,cash,paid,457.6,0.0,North,Amritsar
81471,90485,2024-04-04T11:11:00,811.57,146.08,957.65,upi,paid,957.65,0.0,North,Gurgaon
81472,30830,2025-12-04T10:34:00,667.22,120.1,787.32,credit,paid,787.32,0.0,South,Chennai
81473,43447,2025-10-11T15:37:00,1757.31,87.87,1845.18,cash,paid,1845.18,0.0,North,Chandigarh
81474,7729,2024-07-10T20:38:00,1529.68,76.48,1606.16,credit,paid,1606.16,0.0,South,Coimbatore
81475,12557,2025-10-14T20:19:00,1688.22,123.08,1811.3,cash,paid,1811.3,0.0,North,Jaipur
81476,81892,2024-03-25T11:21:00,2135.64,106.78,2242.42,cash,paid,2242.42,0.0,North,Noida
81477,52035,2025-01-05T19:23:00,3360.76,168.04,3528.8,cash,paid,3528.8,0.0,North,Lucknow
81478,86354,2024-04-20T20:57:00,875.83,43.79,919.62,credit,partial,551.21,368.41,North,Delhi
81479,67554,2025-01-13T15:16:00,44.11,2.21,46.32,cash,paid,46.32,0.0,West,Surat
81480,75950,2025-01-04T20:53:00,1925.16,96.26,2021.42,cash,paid,2021.42,0.0,West,Ahmedabad
81481,40429,2025-09-14T09:15:00,3256.45,162.82,3419.27,cash,paid,3419.27,0.0,South,Kochi
81482,60402,2025-10-13T10:20:00,387.15,19.36,406.51,credit,partial,223.79,182.72,North,Gurgaon
81483,94586,2024-12-28T20:24:00,2431.33,210.6,2641.93,credit,partial,1098.87,1543.06,West,Pune
81484,98029,2024-12-28T10:01:00,2897.58,144.88,3042.46,credit,partial,1164.64,1877.82,West,Pune
81485,60864,2024-09-03T17:14:00,1588.3,79.42,1667.71,credit,partial,984.94,682.77,South,Kochi
81486,75329,2024-03-03T11:57:00,1468.02,176.51,1644.53,credit,paid,1644.53,0.0,North,Jaipur
81487,50243,2024-05-20T20:18:00,319.35,15.97,335.32,credit,partial,227.33,107.99,South,Coimbatore
81488,23498,2025-01-26T16:59:00,738.12,36.91,775.03,upi,paid,775.03,0.0,West,Mumbai
81489,94036,2024-01-20T12:31:00,653.46,32.67,686.13,credit,partial,222.69,463.44,South,Kochi
81490,10845,2024-04-04T18:53:00,1239.9,178.87,1418.77,credit,paid,1418.77,0.0,South,Bangalore
81491,42968,2024-11-06T10:46:00,1863.04,93.15,1956.19,cash,paid,1956.19,0.0,East,Bhubaneswar
81492,42947,2024-04-10T20:25:00,214.23,38.56,252.79,cash,paid,252.79,0.0,South,Hyderabad
81493,7631,2024-09-14T20:18:00,272.81,13.64,286.45,credit,partial,152.13,134.32,South,Mysore
81494,66139,2025-10-13T10:42:00,229.64,41.34,270.98,credit,partial,101.75,169.23,West,Mumbai
81495,77918,2025-01-08T12:53:00,339.76,61.16,400.92,cash,paid,400.92,0.0,West,Goa
81496,90552,2024-11-20T16:26:00,103.46,5.17,108.63,upi,paid,108.63,0.0,North,Noida
81497,95377,2024-07-03T20:46:00,202.32,10.12,212.44,credit,partial,138.35,74.09,North,Noida
81498,4838,2024-03-10T12:33:00,2031.46,101.57,2133.03,upi,paid,2133.03,0.0,North,Delhi
81499,88762,2024-09-22T18:19:00,998.15,49.91,1048.06,cash,paid,1048.06,0.0,North,Noida
81500,458,2024-08-24T18:27:00,663.04,33.15,696.19,upi,paid,696.19,0.0,North,Noida
81501,23436,2025-03-15T10:50:00,1361.67,68.08,1429.75,card,paid,1429.75,0.0,South,Mysore
81502,55350,2025-12-17T18:20:00,1379.58,68.98,1448.56,cash,paid,1448.56,0.0,East,Guwahati
81503,18839,2024-05-10T19:28:00,1532.49,125.07,1657.56,card,paid,1657.56,0.0,East,Guwahati
81504,50977,2024-04-09T17:00:00,959.83,119.39,1079.22,credit,paid,1079.22,0.0,West,Goa
81505,4766,2025-09-06T12:19:00,1767.53,88.38,1855.91,cash,paid,1855.91,0.0,East,Kolkata
81506,31494,2025-10-29T10:02:00,1903.77,165.0,2068.77,cash,paid,2068.77,0.0,North,Gurgaon
81507,35556,2024-12-10T09:49:00,1488.86,133.32,1622.18,cash,paid,1622.18,0.0,West,Mumbai
81508,31012,2025-04-12T18:55:00,1119.49,183.12,1302.61,cash,paid,1302.61,0.0,West,Mumbai
81509,15401,2024-09-03T18:10:00,567.33,28.37,595.7,credit,partial,315.78,279.92,South,Chennai
81510,88049,2024-06-17T12:10:00,1134.42,56.72,1191.14,upi,paid,1191.14,0.0,South,Mysore
81511,40052,2025-05-03T15:40:00,650.54,32.53,683.07,cash,paid,683.07,0.0,South,Bangalore
81512,79938,2025-03-25T11:00:00,988.5,177.93,1166.43,credit,paid,1166.43,0.0,North,Delhi
81513,49721,2025-12-06T13:03:00,571.61,28.58,600.19,credit,partial,344.26,255.93,North,Jaipur
81514,98727,2025-06-17T20:05:00,852.58,64.51,917.09,credit,partial,276.62,640.47,South,Coimbatore
81515,87672,2025-06-16T13:29:00,305.08,15.25,320.33,cash,paid,320.33,0.0,North,Noida
81516,56407,2025-02-16T18:26:00,2536.07,258.51,2794.58,credit,partial,1755.75,1038.83,North,Chandigarh
81517,83835,2024-07-28T20:20:00,2251.39,112.57,2363.96,upi,paid,2363.96,0.0,North,Lucknow
81518,49338,2025-03-29T13:42:00,467.78,23.39,491.17,credit,paid,491.17,0.0,West,Mumbai
81519,27390,2024-07-17T12:59:00,544.58,27.23,571.81,cash,paid,571.81,0.0,East,Kolkata
81520,74195,2024-05-21T21:46:00,1022.54,70.63,1093.17,upi,paid,1093.17,0.0,North,Amritsar
81521,877,2024-03-24T18:59:00,762.03,38.1,800.13,credit,partial,367.25,432.88,West,Goa
81522,70268,2025-04-06T20:31:00,1117.93,55.9,1173.83,cash,paid,1173.83,0.0,North,Noida
81523,3613,2025-06-09T13:52:00,1116.65,55.83,1172.48,upi,paid,1172.48,0.0,North,Amritsar
81524,96547,2024-01-19T14:29:00,2112.3,127.13,2239.43,credit,paid,2239.43,0.0,North,Lucknow
81525,65533,2024-12-14T19:01:00,1610.25,80.51,1690.76,credit,paid,1690.76,0.0,West,Goa
81526,21872,2024-02-22T18:47:00,911.98,74.93,986.91,credit,partial,514.94,471.97,West,Ahmedabad
81527,27632,2025-12-01T17:36:00,883.62,44.18,927.8,cash,paid,927.8,0.0,South,Bangalore
81528,37322,2024-04-07T19:55:00,141.58,25.48,167.06,upi,paid,167.06,0.0,North,Noida
81529,30115,2024-10-09T12:14:00,3013.38,150.67,3164.05,upi,paid,3164.05,0.0,West,Pune
81530,41015,2024-01-10T13:19:00,3624.0,181.2,3805.2,credit,paid,3805.2,0.0,North,Chandigarh
81531,48480,2024-01-25T12:29:00,120.64,6.03,126.67,upi,paid,126.67,0.0,North,Gurgaon
81532,85642,2025-04-06T13:48:00,1041.88,52.09,1093.97,credit,paid,1093.97,0.0,West,Ahmedabad
81533,93209,2025-10-12T09:27:00,626.38,31.32,657.7,credit,partial,346.33,311.37,South,Bangalore
81534,39120,2024-01-02T13:05:00,2520.6,126.03,2646.63,cash,paid,2646.63,0.0,South,Coimbatore
81535,11748,2024-09-11T12:15:00,1243.18,174.08,1417.26,card,paid,1417.26,0.0,West,Mumbai
81536,74257,2024-10-28T11:23:00,407.5,51.94,459.44,credit,partial,165.57,293.87,North,Delhi
81537,41036,2025-08-17T18:40:00,420.54,21.03,441.57,credit,partial,279.01,162.56,West,Surat
81538,95648,2025-04-14T11:39:00,1501.97,75.1,1577.07,upi,paid,1577.07,0.0,West,Pune
81539,62966,2024-04-20T15:50:00,1876.57,93.83,1970.4,credit,partial,852.36,1118.04,East,Guwahati
81540,45155,2025-04-26T18:55:00,138.57,6.93,145.5,credit,partial,54.51,90.99,South,Coimbatore
81541,42334,2024-04-09T13:20:00,1636.35,81.82,1718.17,cash,paid,1718.17,0.0,North,Gurgaon
81542,44783,2024-08-07T19:37:00,705.41,126.97,832.38,credit,paid,832.38,0.0,North,Jaipur
81543,41605,2024-10-17T12:13:00,383.64,69.06,452.7,credit,partial,171.24,281.46,East,Kolkata
81544,38749,2024-11-09T16:39:00,2629.56,185.31,2814.87,upi,paid,2814.87,0.0,North,Amritsar
81545,82001,2025-12-26T18:43:00,1179.36,58.97,1238.33,credit,paid,1238.33,0.0,South,Chennai
81546,41791,2024-07-05T20:06:00,1353.18,125.08,1478.26,credit,paid,1478.26,0.0,West,Mumbai
81547,24518,2024-02-20T17:12:00,906.44,45.32,951.76,credit,paid,951.76,0.0,South,Kochi
81548,89790,2024-01-25T20:32:00,1275.87,63.79,1339.66,credit,paid,1339.66,0.0,North,Amritsar
81549,54804,2024-04-23T10:49:00,1684.58,191.11,1875.69,upi,paid,1875.69,0.0,South,Coimbatore
81550,1613,2025-06-08T18:17:00,382.79,19.14,401.93,card,paid,401.93,0.0,West,Ahmedabad
81551,90110,2025-08-09T11:42:00,1348.2,67.41,1415.61,credit,paid,1415.61,0.0,East,Bhubaneswar
81552,35980,2025-10-07T20:00:00,433.56,21.68,455.24,credit,partial,156.71,298.53,West,Goa
81553,34191,2025-10-27T09:30:00,591.82,106.53,698.35,credit,partial,321.45,376.9,South,Kochi
81554,51061,2024-10-14T10:34:00,225.34,11.27,236.61,cash,paid,236.61,0.0,North,Delhi
81555,54212,2024-03-17T15:42:00,2044.54,102.23,2146.77,cash,paid,2146.77,0.0,North,Gurgaon
81556,720,2024-10-15T18:13:00,2408.83,120.44,2529.27,cash,paid,2529.27,0.0,South,Coimbatore
81557,59338,2024-06-14T18:27:00,311.42,15.57,326.99,credit,partial,222.74,104.25,North,Amritsar
81558,38341,2025-08-25T18:12:00,666.99,33.35,700.34,credit,partial,349.0,351.34,North,Amritsar
81559,34668,2025-06-05T09:33:00,1207.7,60.39,1268.09,credit,paid,1268.09,0.0,North,Noida
81560,41671,2024-11-15T12:03:00,443.19,79.77,522.96,credit,paid,522.96,0.0,North,Chandigarh
81561,5911,2025-08-14T10:04:00,214.85,38.67,253.52,card,paid,253.52,0.0,West,Surat
81562,58112,2024-01-26T11:56:00,1193.76,59.69,1253.45,credit,partial,599.54,653.91,West,Pune
81563,37161,2024-03-26T10:39:00,2078.71,254.2,2332.91,credit,partial,795.44,1537.47,North,Amritsar
81564,89203,2024-11-05T14:41:00,1873.18,93.66,1966.84,credit,partial,1195.4,771.44,North,Lucknow
81565,43897,2025-11-16T19:57:00,2244.13,211.69,2455.82,cash,paid,2455.82,0.0,North,Noida
81566,20513,2024-11-19T15:12:00,1964.42,138.07,2102.49,cash,paid,2102.49,0.0,North,Jaipur
81567,51541,2025-07-02T20:13:00,1434.89,82.73,1517.62,upi,paid,1517.62,0.0,North,Delhi
81568,43965,2025-05-22T19:30:00,572.38,103.03,675.41,credit,paid,675.41,0.0,West,Goa
81569,7340,2025-02-09T19:37:00,2380.24,171.45,2551.69,credit,paid,2551.69,0.0,North,Delhi
81570,75754,2025-01-02T10:05:00,2651.96,167.68,2819.64,cash,paid,2819.64,0.0,West,Surat
81571,78010,2025-01-26T19:22:00,1229.37,61.47,1290.84,credit,partial,585.14,705.7,North,Amritsar
81572,56512,2025-07-04T15:03:00,217.37,10.87,228.24,credit,paid,228.24,0.0,South,Hyderabad
81573,83982,2024-10-20T09:16:00,1272.13,87.33,1359.46,card,paid,1359.46,0.0,South,Bangalore
81574,21974,2024-10-31T20:22:00,138.35,6.92,145.27,cash,paid,145.27,0.0,South,Hyderabad
81575,17966,2024-01-28T17:56:00,930.28,46.51,976.79,credit,partial,535.44,441.35,West,Goa
81576,54165,2025-12-24T10:58:00,1527.6,167.86,1695.46,cash,paid,1695.46,0.0,North,Delhi
81577,23429,2024-11-04T10:36:00,798.71,143.77,942.48,cash,paid,942.48,0.0,North,Jaipur
81578,87179,2024-03-23T08:03:00,4356.93,217.85,4574.78,credit,partial,2349.74,2225.04,West,Goa
81579,58301,2025-07-26T22:12:00,232.27,41.81,274.08,cash,paid,274.08,0.0,South,Chennai
81580,86044,2024-09-14T19:01:00,634.58,71.84,706.42,upi,paid,706.42,0.0,South,Kochi
81581,87627,2024-08-19T18:08:00,735.58,36.78,772.36,credit,partial,455.89,316.47,North,Jaipur
81582,225,2024-11-08T20:22:00,1624.14,129.26,1753.4,cash,paid,1753.4,0.0,West,Surat
81583,24464,2025-09-17T13:44:00,980.94,131.7,1112.64,credit,partial,417.62,695.02,East,Kolkata
81584,12958,2025-10-05T19:58:00,378.68,68.16,446.84,credit,paid,446.84,0.0,South,Mysore
81585,12518,2025-08-10T12:41:00,1256.34,62.82,1319.16,upi,paid,1319.16,0.0,North,Chandigarh
81586,81756,2025-11-07T11:31:00,624.72,31.24,655.96,upi,paid,655.96,0.0,South,Mysore
81587,45965,2025-03-17T13:40:00,1614.04,80.7,1694.74,upi,paid,1694.74,0.0,North,Chandigarh
81588,72319,2024-03-20T11:50:00,1954.37,125.09,2079.46,credit,partial,1181.52,897.94,South,Mysore
81589,26270,2024-11-09T11:04:00,251.74,45.31,297.05,cash,paid,297.05,0.0,North,Gurgaon
81590,95879,2025-09-06T21:48:00,835.04,41.75,876.79,cash,paid,876.79,0.0,North,Amritsar
81591,25304,2024-06-03T12:23:00,916.27,107.42,1023.69,credit,partial,533.58,490.11,West,Surat
81592,11226,2025-09-14T10:22:00,303.24,15.16,318.4,upi,paid,318.4,0.0,South,Chennai
81593,56754,2025-03-02T09:14:00,132.28,6.61,138.89,credit,paid,138.89,0.0,North,Amritsar
81594,2420,2025-06-10T10:06:00,1479.48,73.97,1553.45,credit,paid,1553.45,0.0,East,Guwahati
81595,1399,2025-07-20T11:44:00,2457.06,166.7,2623.76,credit,partial,1436.83,1186.93,West,Goa
81596,44425,2024-09-07T11:51:00,2180.61,109.03,2289.64,credit,partial,1504.01,785.63,West,Pune
81597,68043,2025-10-11T10:19:00,1543.47,170.37,1713.84,upi,paid,1713.84,0.0,West,Goa
81598,22586,2024-11-17T15:11:00,1319.1,65.96,1385.05,credit,partial,475.7,909.35,North,Chandigarh
